city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Plácido de Castro,1200385,2020-07-08,202028,19955,19761,False,False,311,1558.50664,2020-07-08,0.0193,6,94,city,AC,9,0
Porto Acre,1200807,2020-07-08,202028,18824,18504,False,False,293,1556.52359,2020-07-08,0.0341,10,102,city,AC,2,1
Porto Walter,1200393,2020-07-08,202028,12241,11982,False,False,67,547.3409,2020-07-08,0.0,0,57,city,AC,0,0
Rio Branco,1200401,2020-07-08,202028,413418,407319,False,False,7679,1857.4421,2020-07-08,0.0362,278,114,city,AC,129,1
Rodrigues Alves,1200427,2020-07-08,202028,19351,18930,False,False,98,506.43378,2020-07-08,0.0408,4,58,city,AC,0,0
Santa Rosa do Purus,1200435,2020-07-08,202028,6717,6540,False,False,164,2441.56618,2020-07-08,0.0122,2,62,city,AC,3,0
Sena Madureira,1200500,2020-07-08,202028,46511,45848,False,False,701,1507.17035,2020-07-08,0.0071,5,66,city,AC,39,0
Senador Guiomard,1200450,2020-07-08,202028,23236,23024,False,False,274,1179.20468,2020-07-08,0.0219,6,81,city,AC,1,0
Tarauacá,1200609,2020-07-08,202028,43151,42567,False,False,833,1930.43035,2020-07-08,0.0096,8,68,city,AC,0,2
Xapuri,1200708,2020-07-08,202028,19596,19323,False,False,284,1449.27536,2020-07-08,0.0141,4,71,city,AC,0,0
Acrelândia,1200013,2020-07-09,202028,15490,15256,False,False,212,1368.62492,2020-07-09,0.0142,3,103,city,AC,1,0
Assis Brasil,1200054,2020-07-09,202028,7534,7417,False,False,211,2800.63711,2020-07-09,0.0237,5,70,city,AC,4,0
Brasiléia,1200104,2020-07-09,202028,26702,26278,False,False,477,1786.38304,2020-07-09,0.0147,7,62,city,AC,3,0
Bujari,1200138,2020-07-09,202028,10420,10266,False,False,260,2495.20154,2020-07-09,0.0115,3,93,city,AC,12,0
Capixaba,1200179,2020-07-09,202028,12008,11733,False,False,166,1382.41173,2020-07-09,0.0361,6,63,city,AC,7,1
Cruzeiro do Sul,1200203,2020-07-09,202028,89072,88376,False,False,2226,2499.10185,2020-07-09,0.0175,39,88,city,AC,34,1
Epitaciolândia,1200252,2020-07-09,202028,18696,18411,False,False,205,1096.49123,2020-07-09,0.0293,6,64,city,AC,6,0
Feijó,1200302,2020-07-09,202028,34884,34780,False,False,342,980.39216,2020-07-09,0.0234,8,69,city,AC,28,0
Jordão,1200328,2020-07-09,202028,8473,8317,False,False,41,483.89,2020-07-09,0.0,0,53,city,AC,0,0
Manoel Urbano,1200344,2020-07-09,202028,9581,9459,False,False,56,584.49014,2020-07-09,0.0179,1,58,city,AC,3,0
Marechal Thaumaturgo,1200351,2020-07-09,202028,19299,18867,False,False,191,989.68858,2020-07-09,0.0052,1,59,city,AC,7,0
Mâncio Lima,1200336,2020-07-09,202028,19311,18977,False,False,196,1014.96556,2020-07-09,0.0204,4,72,city,AC,15,0
Plácido de Castro,1200385,2020-07-09,202028,19955,19761,False,False,322,1613.63067,2020-07-09,0.0186,6,95,city,AC,11,0
Porto Acre,1200807,2020-07-09,202028,18824,18504,False,False,301,1599.02252,2020-07-09,0.0332,10,103,city,AC,8,0
Porto Walter,1200393,2020-07-09,202028,12241,11982,False,False,87,710.72625,2020-07-09,0.0,0,58,city,AC,20,0
Rio Branco,1200401,2020-07-09,202028,413418,407319,False,False,7765,1878.2443,2020-07-09,0.0363,282,115,city,AC,86,4
Rodrigues Alves,1200427,2020-07-09,202028,19351,18930,False,False,100,516.76916,2020-07-09,0.04,4,59,city,AC,2,0
Santa Rosa do Purus,1200435,2020-07-09,202028,6717,6540,False,False,170,2530.89177,2020-07-09,0.0118,2,63,city,AC,6,0
Sena Madureira,1200500,2020-07-09,202028,46511,45848,False,False,739,1588.87145,2020-07-09,0.0081,6,67,city,AC,38,1
Senador Guiomard,1200450,2020-07-09,202028,23236,23024,False,False,277,1192.11568,2020-07-09,0.0217,6,82,city,AC,3,0
Tarauacá,1200609,2020-07-09,202028,43151,42567,False,False,836,1937.38268,2020-07-09,0.0096,8,69,city,AC,3,0
Xapuri,1200708,2020-07-09,202028,19596,19323,False,False,285,1454.37844,2020-07-09,0.014,4,72,city,AC,1,0
Acrelândia,1200013,2020-07-10,202028,15490,15256,False,False,222,1433.1827,2020-07-10,0.0135,3,104,city,AC,10,0
Assis Brasil,1200054,2020-07-10,202028,7534,7417,False,False,221,2933.36873,2020-07-10,0.0226,5,71,city,AC,10,0
