date,city_ibge_code,epidemiological_week,cumulative_confirmed,previous_period,diff_by_period
2020-03-08,2704302,202011,1,0,1
2020-03-09,2704302,202011,1,1,0
2020-03-10,2704302,202011,1,1,0
2020-03-11,2704302,202011,1,1,0
2020-03-12,2704302,202011,1,1,0
2020-03-13,2704302,202011,1,1,0
2020-03-14,2704302,202011,1,1,0
2020-03-15,2704302,202012,1,1,0
2020-03-16,2704302,202012,1,1,0
2020-03-17,2704302,202012,1,1,0
2020-03-17,1200401,202012,4,1,3
2020-03-18,1200401,202012,4,4,0
2020-03-18,2704302,202012,4,4,0
2020-03-19,2704302,202012,7,4,3
2020-03-19,1200401,202012,8,7,1
2020-03-20,2704302,202012,10,8,2
2020-03-20,1200401,202012,13,10,3
2020-03-21,2704302,202012,14,13,1
2020-03-21,1200401,202012,18,14,4
2020-03-22,2704302,202013,18,18,0
2020-03-22,1200401,202013,18,18,0
2020-03-23,2704302,202013,19,18,1
2020-03-23,1200401,202013,25,19,6
2020-03-24,1200401,202013,29,25,4
2020-03-24,2704302,202013,31,29,2
2020-03-25,1200401,202013,33,31,2
2020-03-25,2707503,202013,34,33,1
2020-03-25,2704302,202013,34,34,0
2020-03-26,1200401,202013,34,34,0
2020-03-26,2707503,202013,34,34,0
2020-03-26,2704302,202013,34,34,0
2020-03-27,1200401,202013,36,34,2
2020-03-27,2707503,202013,36,36,0
2020-03-27,2704302,202013,37,36,1
2020-03-28,2707503,202013,37,37,0
2020-03-28,2704302,202013,39,37,2
2020-03-28,1200401,202013,39,39,0
2020-03-29,2704302,202014,38,39,-1
2020-03-29,1200401,202014,44,38,6
2020-03-29,1200807,202014,45,44,1
2020-03-29,1200013,202014,47,45,2
2020-03-29,2707503,202014,47,47,0
2020-03-30,2704302,202014,47,47,0
2020-03-30,2707503,202014,47,47,0
2020-03-30,1200401,202014,50,47,3
2020-03-30,1200807,202014,50,50,0
2020-03-30,1200013,202014,54,50,4
2020-03-31,2704302,202014,55,54,1
2020-03-31,2707503,202014,55,55,0
2020-03-31,1200401,202014,55,55,0
2020-03-31,1200807,202014,55,55,0
2020-03-31,1200013,202014,56,55,1
2020-04-01,2704302,202014,56,56,0
2020-04-01,2707503,202014,56,56,0
2020-04-01,1200401,202014,56,56,0
2020-04-01,1200807,202014,56,56,0
2020-04-01,1200013,202014,57,56,1
2020-04-02,1200807,202014,57,57,0
2020-04-02,1200401,202014,59,57,2
2020-04-02,1200013,202014,59,59,0
2020-04-03,1200013,202014,60,59,1
2020-04-03,1200807,202014,60,60,0
2020-04-03,1200401,202014,60,60,0
2020-04-04,1200013,202014,60,60,0
2020-04-04,1200807,202014,60,60,0
2020-04-04,1200401,202014,60,60,0
2020-04-05,1200013,202015,60,60,0
2020-04-05,1200807,202015,60,60,0
2020-04-05,1200401,202015,62,60,2
2020-04-06,1200013,202015,62,62,0
2020-04-06,1200401,202015,63,62,1
2020-04-06,1200807,202015,63,63,0
2020-04-06,1200385,202015,64,63,1
2020-04-07,1200013,202015,64,64,0
2020-04-07,1200385,202015,64,64,0
2020-04-07,1200807,202015,64,64,0
2020-04-07,1200401,202015,64,64,0
2020-04-08,1200013,202015,64,64,0
2020-04-08,1200138,202015,65,64,1
2020-04-08,1200385,202015,66,65,1
2020-04-08,1200807,202015,66,66,0
2020-04-08,1200401,202015,72,66,6
2020-04-09,1200807,202015,72,72,0
2020-04-09,1200385,202015,73,72,1
2020-04-09,1200013,202015,73,73,0
2020-04-09,1200401,202015,76,73,3
2020-04-09,1200138,202015,76,76,0
2020-04-10,1200013,202015,76,76,0
2020-04-10,1200385,202015,77,76,1
2020-04-10,1200807,202015,77,77,0
2020-04-10,1200401,202015,84,77,7
2020-04-10,1200138,202015,84,84,0
2020-04-11,1200138,202015,84,84,0
2020-04-11,1200807,202015,84,84,0
2020-04-11,1200401,202015,86,84,2
2020-04-11,1200013,202015,86,86,0
2020-04-11,1200385,202015,86,86,0
2020-04-12,1200013,202016,87,86,1
2020-04-12,1200138,202016,87,87,0
2020-04-12,1200385,202016,88,87,1
2020-04-12,1200807,202016,88,88,0
2020-04-12,1200401,202016,91,88,3
2020-04-13,1200138,202016,91,91,0
2020-04-13,1200013,202016,92,91,1
2020-04-13,1200385,202016,94,92,2
2020-04-13,1200401,202016,102,94,8
2020-04-13,1200203,202016,104,102,2
2020-04-13,1200807,202016,104,104,0
2020-04-14,1200013,202016,104,104,0
2020-04-14,1200138,202016,104,104,0
2020-04-14,1200203,202016,104,104,0
2020-04-14,1200385,202016,107,104,3
2020-04-14,1200807,202016,107,107,0
2020-04-14,1200401,202016,113,107,6
2020-04-15,1200807,202016,113,113,0
2020-04-15,1200013,202016,113,113,0
2020-04-15,1200138,202016,113,113,0
2020-04-15,1200203,202016,113,113,0
2020-04-15,1200401,202016,115,113,2
2020-04-15,1200385,202016,115,115,0
2020-04-16,1200013,202016,116,115,1
2020-04-16,1200138,202016,116,116,0
2020-04-16,1200385,202016,119,116,3
2020-04-16,1200807,202016,119,119,0
2020-04-16,1200401,202016,129,119,10
2020-04-16,1200203,202016,129,129,0
2020-04-17,1200807,202016,129,129,0
2020-04-17,1200013,202016,129,129,0
2020-04-17,1200138,202016,129,129,0
2020-04-17,1200203,202016,129,129,0
2020-04-17,1200401,202016,148,129,19
2020-04-17,1200385,202016,149,148,1
2020-04-18,1200013,202016,149,149,0
2020-04-18,1200138,202016,149,149,0
2020-04-18,1200203,202016,149,149,0
2020-04-18,1200385,202016,149,149,0
2020-04-18,1200401,202016,156,149,7
2020-04-18,1200807,202016,156,156,0
2020-04-19,1200138,202017,156,156,0
2020-04-19,1200385,202017,161,156,5
2020-04-19,1200807,202017,161,161,0
2020-04-19,1200401,202017,172,161,11
2020-04-19,1200450,202017,174,172,2
2020-04-19,1200013,202017,174,174,0
2020-04-19,1200203,202017,177,174,3
2020-04-20,1200450,202017,177,177,0
2020-04-20,1200013,202017,177,177,0
2020-04-20,1200138,202017,177,177,0
2020-04-20,1200203,202017,177,177,0
2020-04-20,1200385,202017,177,177,0
2020-04-20,1200807,202017,177,177,0
2020-04-20,1200401,202017,190,177,13
2020-04-21,1200138,202017,190,190,0
2020-04-21,1200203,202017,190,190,0
2020-04-21,1200385,202017,191,190,1
2020-04-21,1200013,202017,191,191,0
2020-04-21,1200401,202017,209,191,18
2020-04-21,1200450,202017,209,209,0
2020-04-21,1200807,202017,209,209,0
2020-04-22,1200401,202017,227,209,18
2020-04-22,1200013,202017,227,227,0
2020-04-22,1200138,202017,227,227,0
2020-04-22,1200203,202017,227,227,0
2020-04-22,1200385,202017,228,227,1
2020-04-22,1200450,202017,228,228,0
2020-04-22,1200807,202017,228,228,0
2020-04-23,1200013,202017,228,228,0
2020-04-23,1200138,202017,228,228,0
2020-04-23,1200203,202017,228,228,0
2020-04-23,1200385,202017,228,228,0
2020-04-23,1200807,202017,228,228,0
2020-04-23,1200401,202017,241,228,13
2020-04-23,1200450,202017,241,241,0
2020-04-24,1200013,202017,241,241,0
2020-04-24,1200138,202017,241,241,0
2020-04-24,1200385,202017,242,241,1
2020-04-24,1200807,202017,242,242,0
2020-04-24,1200401,202017,248,242,6
2020-04-24,1200450,202017,248,248,0
2020-04-24,1200203,202017,248,248,0
2020-04-25,1200450,202017,248,248,0
2020-04-25,1200013,202017,248,248,0
2020-04-25,1200138,202017,248,248,0
2020-04-25,1200203,202017,248,248,0
2020-04-25,1200385,202017,248,248,0
2020-04-25,1200807,202017,248,248,0
2020-04-25,1200401,202017,272,248,24
2020-04-26,1200013,202018,272,272,0
2020-04-26,1200203,202018,272,272,0
2020-04-26,1200138,202018,272,272,0
2020-04-26,1200401,202018,292,272,20
2020-04-26,1200385,202018,292,292,0
2020-04-26,1200450,202018,292,292,0
2020-04-26,1200807,202018,293,292,1
2020-04-27,1200138,202018,293,293,0
2020-04-27,1200203,202018,293,293,0
2020-04-27,1200385,202018,293,293,0
2020-04-27,1200807,202018,293,293,0
2020-04-27,1200401,202018,314,293,21
2020-04-27,1200450,202018,314,314,0
2020-04-27,1200013,202018,315,314,1
2020-04-28,1200807,202018,315,315,0
2020-04-28,1200013,202018,315,315,0
2020-04-28,1200138,202018,315,315,0
2020-04-28,1200203,202018,315,315,0
2020-04-28,1200385,202018,315,315,0
2020-04-28,1200450,202018,315,315,0
2020-04-28,1200401,202018,331,315,16
2020-04-29,1200013,202018,331,331,0
2020-04-29,1200138,202018,332,331,1
2020-04-29,1200203,202018,332,332,0
2020-04-29,1200336,202018,333,332,1
2020-04-29,1200385,202018,336,333,3
2020-04-29,1200807,202018,336,336,0
2020-04-29,1200401,202018,364,336,28
2020-04-29,1200450,202018,365,364,1
2020-04-29,1200708,202018,368,365,3
2020-04-30,1200385,202018,368,368,0
2020-04-30,1200401,202018,412,368,44
2020-04-30,1200013,202018,412,412,0
2020-04-30,1200138,202018,412,412,0
2020-04-30,1200807,202018,412,412,0
2020-04-30,1200203,202018,412,412,0
2020-04-30,1200336,202018,413,412,1
2020-04-30,1200708,202018,418,413,5
2020-04-30,1200450,202018,418,418,0
2020-05-01,1200807,202018,418,418,0
2020-05-01,1200013,202018,418,418,0
2020-05-01,1200054,202018,419,418,1
2020-05-01,1200138,202018,419,419,0
2020-05-01,1200203,202018,426,419,7
2020-05-01,1200336,202018,426,426,0
2020-05-01,1200450,202018,427,426,1
2020-05-01,1200708,202018,428,427,1
2020-05-01,1200385,202018,437,428,9
2020-05-01,1200401,202018,501,437,64
2020-05-02,1200013,202018,501,501,0
2020-05-02,1200054,202018,501,501,0
2020-05-02,1200203,202018,498,501,-3
2020-05-02,1200138,202018,498,498,0
2020-05-02,1200336,202018,499,498,1
2020-05-02,1200385,202018,499,499,0
2020-05-02,1200401,202018,565,499,66
2020-05-02,1200450,202018,565,565,0
2020-05-02,1200609,202018,566,565,1
2020-05-02,1200708,202018,566,566,0
2020-05-02,1200302,202018,567,566,1
2020-05-02,1200807,202018,567,567,0
2020-05-03,1200450,202019,569,567,2
2020-05-03,1200013,202019,571,569,2
2020-05-03,1200054,202019,571,571,0
2020-05-03,1200138,202019,571,571,0
2020-05-03,1200203,202019,571,571,0
2020-05-03,1200302,202019,571,571,0
2020-05-03,1200401,202019,664,571,93
2020-05-03,1200807,202019,664,664,0
2020-05-03,1200336,202019,664,664,0
2020-05-03,1200385,202019,671,664,7
2020-05-03,1200708,202019,671,671,0
2020-05-03,1200609,202019,672,671,1
2020-05-04,1200054,202019,672,672,0
2020-05-04,1200013,202019,672,672,0
2020-05-04,1200203,202019,674,672,2
2020-05-04,1200302,202019,674,674,0
2020-05-04,1200336,202019,673,674,-1
2020-05-04,1200385,202019,673,673,0
2020-05-04,1200807,202019,673,673,0
2020-05-04,1200401,202019,741,673,68
2020-05-04,1200500,202019,743,741,2
2020-05-04,1200450,202019,747,743,4
2020-05-04,1200609,202019,747,747,0
2020-05-04,1200708,202019,747,747,0
2020-05-04,1200138,202019,747,747,0
2020-05-05,1200054,202019,747,747,0
2020-05-05,1200138,202019,747,747,0
2020-05-05,1200203,202019,758,747,11
2020-05-05,1200302,202019,758,758,0
2020-05-05,1200336,202019,758,758,0
2020-05-05,1200385,202019,762,758,4
2020-05-05,1200807,202019,762,762,0
2020-05-05,1200401,202019,823,762,61
2020-05-05,1200500,202019,823,823,0
2020-05-05,1200450,202019,824,823,1
2020-05-05,1200609,202019,830,824,6
2020-05-05,1200708,202019,830,830,0
2020-05-05,1200013,202019,831,830,1
2020-05-06,1200336,202019,831,831,0
2020-05-06,1200203,202019,835,831,4
2020-05-06,1200054,202019,835,835,0
2020-05-06,1200013,202019,834,835,-1
2020-05-06,1200138,202019,835,834,1
2020-05-06,1200302,202019,835,835,0
2020-05-06,1200385,202019,843,835,8
2020-05-06,1200807,202019,844,843,1
2020-05-06,1200401,202019,956,844,112
2020-05-06,1200500,202019,956,956,0
2020-05-06,1200450,202019,957,956,1
2020-05-06,1200609,202019,957,957,0
2020-05-06,1200708,202019,957,957,0
2020-05-07,1200401,202019,1024,957,67
2020-05-07,1200336,202019,1025,1024,1
2020-05-07,1200500,202019,1025,1025,0
2020-05-07,1200450,202019,1024,1025,-1
2020-05-07,1200609,202019,1024,1024,0
2020-05-07,1200708,202019,1024,1024,0
2020-05-07,1200138,202019,1025,1024,1
2020-05-07,1200252,202019,1027,1025,2
2020-05-07,1200203,202019,1027,1027,0
2020-05-07,1200807,202019,1027,1027,0
2020-05-07,1200054,202019,1027,1027,0
2020-05-07,1200013,202019,1027,1027,0
2020-05-07,1200302,202019,1027,1027,0
2020-05-07,1200385,202019,1028,1027,1
2020-05-08,1200500,202019,1028,1028,0
2020-05-08,1200013,202019,1030,1028,2
2020-05-08,1200054,202019,1030,1030,0
2020-05-08,1200138,202019,1030,1030,0
2020-05-08,1200179,202019,1031,1030,1
2020-05-08,1200203,202019,1052,1031,21
2020-05-08,1200252,202019,1052,1052,0
2020-05-08,1200302,202019,1052,1052,0
2020-05-08,1200336,202019,1052,1052,0
2020-05-08,1200385,202019,1060,1052,8
2020-05-08,1200807,202019,1065,1060,5
2020-05-08,1200708,202019,1066,1065,1
2020-05-08,1200609,202019,1067,1066,1
2020-05-08,1200401,202019,1186,1067,119
2020-05-08,1200435,202019,1187,1186,1
2020-05-08,1200450,202019,1191,1187,4
2020-05-09,1200609,202019,1198,1191,7
2020-05-09,1200708,202019,1199,1198,1
2020-05-09,1200450,202019,1199,1199,0
2020-05-09,1200500,202019,1202,1199,3
2020-05-09,1200435,202019,1202,1202,0
2020-05-09,1200401,202019,1332,1202,130
2020-05-09,1200385,202019,1338,1332,6
2020-05-09,1200336,202019,1338,1338,0
2020-05-09,1200302,202019,1338,1338,0
2020-05-09,1200807,202019,1338,1338,0
2020-05-09,1200203,202019,1337,1338,-1
2020-05-09,1200179,202019,1337,1337,0
2020-05-09,1200138,202019,1337,1337,0
2020-05-09,1200104,202019,1338,1337,1
2020-05-09,1200054,202019,1338,1338,0
2020-05-09,1200013,202019,1349,1338,11
2020-05-09,1200252,202019,1349,1349,0
2020-05-10,1200336,202020,1349,1349,0
2020-05-10,1200500,202020,1349,1349,0
2020-05-10,1200435,202020,1349,1349,0
2020-05-10,1200401,202020,1417,1349,68
2020-05-10,1200807,202020,1417,1417,0
2020-05-10,1200385,202020,1417,1417,0
2020-05-10,1200302,202020,1417,1417,0
2020-05-10,1200609,202020,1417,1417,0
2020-05-10,1200203,202020,1446,1417,29
2020-05-10,1200179,202020,1446,1446,0
2020-05-10,1200138,202020,1446,1446,0
2020-05-10,1200104,202020,1446,1446,0
2020-05-10,1200054,202020,1446,1446,0
2020-05-10,1200013,202020,1448,1446,2
2020-05-10,1200450,202020,1461,1448,13
2020-05-10,1200252,202020,1461,1461,0
2020-05-10,1200708,202020,1461,1461,0
2020-05-11,1200013,202020,1461,1461,0
2020-05-11,1200708,202020,1461,1461,0
2020-05-11,1200450,202020,1462,1461,1
2020-05-11,1200500,202020,1468,1462,6
2020-05-11,1200435,202020,1468,1468,0
2020-05-11,1200401,202020,1468,1468,0
2020-05-11,1200807,202020,1468,1468,0
2020-05-11,1200385,202020,1468,1468,0
2020-05-11,1200609,202020,1468,1468,0
2020-05-11,1200336,202020,1468,1468,0
2020-05-11,1200252,202020,1468,1468,0
2020-05-11,1200203,202020,1474,1468,6
2020-05-11,1200179,202020,1474,1474,0
2020-05-11,1200138,202020,1474,1474,0
2020-05-11,1200104,202020,1474,1474,0
2020-05-11,1200054,202020,1474,1474,0
2020-05-11,1200302,202020,1474,1474,0
2020-05-12,1200450,202020,1486,1474,12
2020-05-12,1200500,202020,1492,1486,6
2020-05-12,1200054,202020,1492,1492,0
2020-05-12,1200708,202020,1493,1492,1
2020-05-12,1200435,202020,1493,1493,0
2020-05-12,1200427,202020,1497,1493,4
2020-05-12,1200401,202020,1568,1497,71
2020-05-12,1200807,202020,1571,1568,3
2020-05-12,1200385,202020,1585,1571,14
2020-05-12,1200013,202020,1586,1585,1
2020-05-12,1200336,202020,1586,1586,0
2020-05-12,1200302,202020,1586,1586,0
2020-05-12,1200252,202020,1586,1586,0
2020-05-12,1200203,202020,1590,1586,4
2020-05-12,1200179,202020,1590,1590,0
2020-05-12,1200138,202020,1594,1590,4
2020-05-12,1200104,202020,1596,1594,2
2020-05-12,1200351,202020,1599,1596,3
2020-05-12,1200609,202020,1604,1599,5
2020-05-13,1200427,202020,1605,1604,1
2020-05-13,1200450,202020,1605,1605,0
2020-05-13,1200708,202020,1606,1605,1
2020-05-13,1200609,202020,1607,1606,1
2020-05-13,1200500,202020,1607,1607,0
2020-05-13,1200435,202020,1607,1607,0
2020-05-13,1200401,202020,1651,1607,44
2020-05-13,1200807,202020,1651,1651,0
2020-05-13,1200336,202020,1651,1651,0
2020-05-13,1200351,202020,1651,1651,0
2020-05-13,1200385,202020,1652,1651,1
2020-05-13,1200252,202020,1652,1652,0
2020-05-13,1200203,202020,1692,1652,40
2020-05-13,1200179,202020,1692,1692,0
2020-05-13,1200138,202020,1700,1692,8
2020-05-13,1200104,202020,1700,1700,0
2020-05-13,1200054,202020,1700,1700,0
2020-05-13,1200013,202020,1708,1700,8
2020-05-13,1200302,202020,1708,1708,0
2020-05-14,1200302,202020,1708,1708,0
2020-05-14,1200401,202020,1712,1708,4
2020-05-14,1200385,202020,1718,1712,6
2020-05-14,1200336,202020,1718,1718,0
2020-05-14,1200351,202020,1723,1718,5
2020-05-14,1200252,202020,1724,1723,1
2020-05-14,1200500,202020,1726,1724,2
2020-05-14,1200179,202020,1726,1726,0
2020-05-14,1200138,202020,1726,1726,0
2020-05-14,1200104,202020,1726,1726,0
2020-05-14,1200054,202020,1726,1726,0
2020-05-14,1200013,202020,1734,1726,8
2020-05-14,1200427,202020,1733,1734,-1
2020-05-14,1200203,202020,1752,1733,19
2020-05-14,1200435,202020,1753,1752,1
2020-05-14,1200807,202020,1753,1753,0
2020-05-14,1200609,202020,1753,1753,0
2020-05-14,1200708,202020,1753,1753,0
2020-05-14,1200450,202020,1754,1753,1
2020-05-15,1200807,202020,1755,1754,1
2020-05-15,1200302,202020,1755,1755,0
2020-05-15,1200351,202020,1758,1755,3
2020-05-15,1200336,202020,1758,1758,0
2020-05-15,1200385,202020,1759,1758,1
2020-05-15,1200401,202020,1765,1759,6
2020-05-15,1200427,202020,1766,1765,1
2020-05-15,1200435,202020,1766,1766,0
2020-05-15,1200500,202020,1768,1766,2
2020-05-15,1200450,202020,1764,1768,-4
2020-05-15,1200179,202020,1765,1764,1
2020-05-15,1200609,202020,1768,1765,3
2020-05-15,1200708,202020,1768,1768,0
2020-05-15,1200138,202020,1769,1768,1
2020-05-15,1200104,202020,1769,1769,0
2020-05-15,1200054,202020,1769,1769,0
2020-05-15,1200013,202020,1781,1769,12
2020-05-15,1200252,202020,1781,1781,0
2020-05-15,1200203,202020,1799,1781,18
2020-05-16,1200336,202020,1801,1799,2
2020-05-16,1200807,202020,1802,1801,1
2020-05-16,1200013,202020,1810,1802,8
2020-05-16,1200054,202020,1810,1810,0
2020-05-16,1200104,202020,1809,1810,-1
2020-05-16,1200138,202020,1810,1809,1
2020-05-16,1200179,202020,1810,1810,0
2020-05-16,1200203,202020,1858,1810,48
2020-05-16,1200252,202020,1859,1858,1
2020-05-16,1200385,202020,1861,1859,2
2020-05-16,1200302,202020,1862,1861,1
2020-05-16,1200351,202020,1863,1862,1
2020-05-16,1200401,202020,1869,1863,6
2020-05-16,1200427,202020,1868,1869,-1
2020-05-16,1200435,202020,1868,1868,0
2020-05-16,1200500,202020,1871,1868,3
2020-05-16,1200450,202020,1872,1871,1
2020-05-16,1200609,202020,1881,1872,9
2020-05-16,1200708,202020,1881,1881,0
2020-05-17,1200427,202021,1880,1881,-1
2020-05-17,1200401,202021,1994,1880,114
2020-05-17,1200336,202021,1994,1994,0
2020-05-17,1200435,202021,1994,1994,0
2020-05-17,1200500,202021,1997,1994,3
2020-05-17,1200450,202021,1999,1997,2
2020-05-17,1200609,202021,1998,1999,-1
2020-05-17,1200708,202021,1998,1998,0
2020-05-17,1200351,202021,1997,1998,-1
2020-05-17,1200179,202021,1997,1997,0
2020-05-17,1200252,202021,2006,1997,9
2020-05-17,1200203,202021,2007,2006,1
2020-05-17,1200807,202021,2007,2007,0
2020-05-17,1200138,202021,2006,2007,-1
2020-05-17,1200104,202021,2008,2006,2
2020-05-17,1200054,202021,2008,2008,0
2020-05-17,1200013,202021,2008,2008,0
2020-05-17,1200302,202021,2008,2008,0
2020-05-17,1200385,202021,2010,2008,2
2020-05-18,1200302,202021,2010,2010,0
2020-05-18,1200013,202021,2017,2010,7
2020-05-18,1200351,202021,2017,2017,0
2020-05-18,1200336,202021,2017,2017,0
2020-05-18,1200385,202021,2016,2017,-1
2020-05-18,1200807,202021,2016,2016,0
2020-05-18,1200203,202021,2020,2016,4
2020-05-18,1200427,202021,2019,2020,-1
2020-05-18,1200435,202021,2019,2019,0
2020-05-18,1200500,202021,2026,2019,7
2020-05-18,1200450,202021,2031,2026,5
2020-05-18,1200609,202021,2031,2031,0
2020-05-18,1200708,202021,2032,2031,1
2020-05-18,1200179,202021,2038,2032,6
2020-05-18,1200138,202021,2038,2038,0
2020-05-18,1200104,202021,2039,2038,1
2020-05-18,1200054,202021,2039,2039,0
2020-05-18,1200252,202021,2041,2039,2
2020-05-18,1200401,202021,2248,2041,207
2020-05-19,1200179,202021,2250,2248,2
2020-05-19,1200427,202021,2250,2250,0
2020-05-19,1200708,202021,2250,2250,0
2020-05-19,1200609,202021,2274,2250,24
2020-05-19,1200450,202021,2284,2274,10
2020-05-19,1200500,202021,2291,2284,7
2020-05-19,1200435,202021,2291,2291,0
2020-05-19,1200401,202021,2448,2291,157
2020-05-19,1200807,202021,2453,2448,5
2020-05-19,1200336,202021,2454,2453,1
2020-05-19,1200385,202021,2469,2454,15
2020-05-19,1200302,202021,2469,2469,0
2020-05-19,1200252,202021,2469,2469,0
2020-05-19,1200203,202021,2489,2469,20
2020-05-19,1200138,202021,2490,2489,1
2020-05-19,1200104,202021,2491,2490,1
2020-05-19,1200054,202021,2492,2491,1
2020-05-19,1200013,202021,2492,2492,0
2020-05-19,1200351,202021,2496,2492,4
2020-05-20,1200203,202021,2496,2496,0
2020-05-20,1200252,202021,2496,2496,0
2020-05-20,1200179,202021,2496,2496,0
2020-05-20,1200500,202021,2496,2496,0
2020-05-20,1200054,202021,2496,2496,0
2020-05-20,1200013,202021,2496,2496,0
2020-05-20,1200302,202021,2496,2496,0
2020-05-20,1200138,202021,2496,2496,0
2020-05-20,1200351,202021,2496,2496,0
2020-05-20,1200336,202021,2496,2496,0
2020-05-20,1200385,202021,2496,2496,0
2020-05-20,1200450,202021,2496,2496,0
2020-05-20,1200609,202021,2496,2496,0
2020-05-20,1200708,202021,2496,2496,0
2020-05-20,1200435,202021,2496,2496,0
2020-05-20,1200104,202021,2496,2496,0
2020-05-20,1200807,202021,2496,2496,0
2020-05-20,1200401,202021,2496,2496,0
2020-05-20,1200427,202021,2496,2496,0
2020-05-21,1200450,202021,2517,2496,21
2020-05-21,1200013,202021,2542,2517,25
2020-05-21,1200054,202021,2547,2542,5
2020-05-21,1200104,202021,2564,2547,17
2020-05-21,1200138,202021,2567,2564,3
2020-05-21,1200179,202021,2570,2567,3
2020-05-21,1200203,202021,2664,2570,94
2020-05-21,1200252,202021,2684,2664,20
2020-05-21,1200302,202021,2684,2684,0
2020-05-21,1200351,202021,2695,2684,11
2020-05-21,1200708,202021,2700,2695,5
2020-05-21,1200385,202021,2726,2700,26
2020-05-21,1200807,202021,2734,2726,8
2020-05-21,1200401,202021,3039,2734,305
2020-05-21,1200427,202021,3041,3039,2
2020-05-21,1200435,202021,3041,3041,0
2020-05-21,1200500,202021,3081,3041,40
2020-05-21,1200609,202021,3116,3081,35
